catchment_id,CFMAX,CFR,CWH,TT,TTInt,BETA,FC,PWP,SUMax,Kr,Ku,Kl,Kperc,MAXBAS
39069,6.299741817,0.02931969,0.118865839,-0.726563968,2.464507844,2.075363284,111.7528879,0.18551719,84.19526011,0.035862506,0.435635412,0.058452779,0.048988677,3.089087517
39072,6.72321803,0.077813332,0.194117945,-0.84206064,2.612995494,1.098395093,208.1825953,0.487951207,14.87615463,0.014194006,0.04073319,0.047597802,0.787263287,3.268143679
39078,5.092970655,0.07934064,0.080033192,0.255345399,2.076377388,3.050177957,300.7812275,0.873375162,19.41328998,0.082012389,0.090824712,0.009856834,0.011566598,4.265500481
39081,5.515750257,0.049630359,0.088678286,-0.500796086,0.758490269,3.189395273,152.0319521,0.268215019,162.899482,0.190209187,0.104326028,0.004418997,0.095285562,5.096141497
39087,6.940705352,0.077400088,0.038798956,-0.665276815,1.332505392,1.402486439,126.3220499,0.500479697,185.5957861,0.041011249,0.319708992,0.055549545,0.076243757,4.839673279
39088,1.529078985,0.052947929,0.050025742,0.29400748,0.895872427,2.145900433,410.3260533,0.346401787,130.6183434,0.019580738,0.033082993,0.005185847,0.613277842,4.128346406
39095,3.678149647,0.00845289,0.071713548,1.002769466,2.828330075,1.743901989,368.1448104,0.3225774,189.529652,0.070779838,0.37433801,0.002527772,0.389168184,4.660060871
39099,7.568907006,0.010382387,0.09098087,-0.197527107,0.561180551,4.857754163,140.7340006,0.704614192,149.9628638,0.141565623,0.027695488,0.082478518,0.122075563,3.857860574
39101,3.87475978,0.022991551,0.12046792,-1.913490484,1.472385283,2.128075317,329.6530534,0.734602815,10.18789602,0.028137039,0.106102353,0.034929203,0.044012619,4.888287101
39105,5.668320543,0.080319809,0.042027102,0.464852547,1.853041143,1.563844666,151.7827534,0.16809222,154.2886363,0.097755447,0.112401248,0.087828253,0.263713072,6.325974316
39108,1.233755345,0.08881489,0.096280967,2.991747962,0.749173423,2.803832485,293.6281294,0.453448298,82.8124681,0.12723096,0.013782132,0.065099973,0.094179495,3.337439151
39114,4.828862124,0.070635795,0.02380253,2.541755188,1.728430664,4.967415619,307.8876005,0.981139965,15.38632486,0.047513416,0.029203165,0.034379401,0.027955194,3.022970337
39120,7.748275901,0.04547924,0.099898041,1.946502708,2.442042456,4.085702279,322.6995237,0.428240768,21.62117201,0.102232575,0.010141215,0.059616678,0.04441655,1.235768756
39125,1.206134131,0.075065205,0.056418368,1.890737711,1.565410476,4.581220149,378.0345226,0.302102211,54.12005373,0.087269305,0.018373391,0.002663201,0.578384976,1.080958517
39127,2.494118886,0.085254802,0.090493879,0.761638808,1.965030028,4.613065065,433.7503679,0.438906151,51.30299602,0.137080363,0.110847683,0.00182202,0.652992652,3.48934137
39141,6.520283878,0.008854407,0.098600475,2.502400033,1.079529275,1.81817834,471.1124961,0.709196592,90.61866566,0.093431009,0.071670435,0.004195844,0.20690459,2.305679938
39142,5.865471281,0.077228877,0.061847801,-1.533644826,2.731174182,4.754850715,171.4205847,0.108359329,131.7190154,0.162303612,0.035743393,0.002854799,0.122761648,5.74417616
39143,4.708678857,0.014919921,0.060685544,0.820065314,1.987124352,1.696156226,216.1810137,0.926484708,92.01025712,0.14471472,0.029286265,0.058419041,0.365204123,4.698265722
39144,3.865435798,0.089172932,0.12796039,-1.441389976,1.026027862,3.686113972,158.1687089,0.105733523,98.12451086,0.196292678,0.132591401,0.021562403,0.238558434,6.901562531
40003,2.014441566,0.046210181,0.01791087,-1.356357678,2.481408687,1.57949815,197.0297599,0.56677139,46.25663566,0.123017039,0.212966283,0.091549819,0.054370061,1.297635797
40004,4.49788294,0.054492788,0.090034782,-1.490148621,2.28443745,2.817462798,167.4848836,0.836863611,129.3591849,0.040247747,0.275226141,0.024261367,0.036955373,2.67326123
40005,3.504712475,0.021707056,0.07837044,-0.213571585,2.595992064,1.829520231,183.6213722,0.782457551,38.334285,0.08530901,0.334888045,0.070037208,0.066835747,6.398226507
40006,2.576775068,0.001171403,0.123893179,1.104735411,0.727267968,3.757840945,128.1597263,0.837018297,183.0195053,0.07493154,0.340022139,0.002888287,0.262048326,6.315190007
40007,1.341751959,0.081042589,0.08006216,-1.052923603,0.629970152,1.678045925,215.4279104,0.786588413,160.5783243,0.073398145,0.338723828,0.03336523,0.142402637,4.49474113
40009,5.956952959,0.081461146,0.094779331,1.294269078,1.598859449,2.361976485,260.2368044,0.228074662,125.9344899,0.079862113,0.215007722,0.011444954,0.182903356,6.953477645
40010,3.783304356,0.098718117,0.140594166,-1.159169033,2.296142504,1.728277426,377.0635018,0.130037632,179.7936089,0.045988494,0.27506548,0.065129453,0.059123274,6.926276328
40011,3.74649265,0.048138609,0.046794319,-1.794722373,2.518124651,2.924651014,240.0633552,0.349336519,78.64446116,0.06796949,0.13347224,0.001363794,0.181098711,6.359044182
40012,2.154089112,0.058711842,0.062187201,0.378197192,2.820397197,3.748323966,432.2495169,0.826132805,106.8480683,0.04511772,0.026380102,0.001264717,0.516102536,2.241970141
40013,6.59105974,0.032221176,0.191311344,-0.651006268,0.79949345,3.410517722,489.6069005,0.573855532,33.58056431,0.119880423,0.180271506,0.002787648,0.215653276,3.569843176
40016,2.120829666,0.054151939,0.103041945,2.173475366,0.715762078,3.123869137,413.8521901,0.710466473,170.4130787,0.090411328,0.039585424,0.002462756,0.715666273,4.19803227
40017,1.043492107,0.027218076,0.146906251,1.315258776,1.585310636,4.533568052,226.5950781,0.722979562,105.8533824,0.039208374,0.485352489,0.01712711,0.083643045,3.456735188
40018,5.472380131,0.09915377,0.167454744,-0.964164993,0.671449607,1.310563894,405.304371,0.614979926,65.58291694,0.113166077,0.085297111,0.004210449,0.458251421,3.237902024
40020,5.232311642,0.067127881,0.158935855,-0.627768907,2.459013605,3.620388674,165.2714813,0.852485265,115.017882,0.093199453,0.469977398,0.031110663,0.054946805,2.739288413
40021,7.904724195,0.006016647,0.169243435,1.080272704,1.604942269,4.671779285,165.3618242,0.450670875,105.7872913,0.087047195,0.276733927,0.008312069,0.116530286,2.132588581
40022,,,,,,,,,,,,,,
40033,6.543830598,0.063005136,0.19236973,-1.908749058,2.867345979,2.467931053,410.9244144,0.288530694,184.7293861,0.043723011,0.021213802,0.011723646,0.182072319,1.808220064
41001,4.007788699,0.037275777,0.043496286,0.002804384,2.815169136,4.186220654,215.5866077,0.620399375,69.17254928,0.080779251,0.474636417,0.096504587,0.096332656,5.841968912
41003,3.436756257,0.056191236,0.089435882,-0.444553762,1.597865108,3.788887938,280.0719132,0.853036678,164.3038097,0.035424026,0.21114506,0.010402345,0.105249968,6.827254882
41004,3.345824027,0.071553516,0.10584612,-0.92826577,0.65244739,3.354676209,315.5430893,0.979688381,17.4244428,0.184285254,0.059590026,0.007518522,0.121891924,5.427886466
41005,4.319754373,0.046942081,0.064651179,-0.537856031,0.824240009,2.701593918,167.0083221,0.147986019,113.8986946,0.09961868,0.201046761,0.020042372,0.124988998,2.737091086
41006,5.389839732,0.064314927,0.173360628,-0.882242253,2.165165891,3.359807885,154.077811,0.448519111,47.46326711,0.155031127,0.384746913,0.011391622,0.026060759,3.557152539
41009,2.422787764,0.0087914,0.195987986,1.006088578,0.519023073,1.816555323,481.2391218,0.984286975,31.68351649,0.095796024,0.069697992,0.068903681,0.074161142,5.991537733
41011,3.027193329,0.005108391,0.119019243,0.484287893,1.107035759,1.903935165,99.06630479,0.281243526,28.48529525,0.144220647,0.160290409,0.008153083,0.364149731,6.791921932
41012,3.738493312,0.082255022,0.089010435,1.58675261,2.659896153,1.444123255,159.141676,0.54611086,83.25210955,0.087325056,0.395577331,0.087705006,0.058801595,6.949890441
41013,2.986639337,0.015707941,0.154422719,-1.662001517,1.137444688,4.739258524,218.5290784,0.728087846,99.21934965,0.069696846,0.456343752,0.020427084,0.054920672,4.358740649
41014,5.754127671,0.019436426,0.130584278,0.829264648,2.334584161,2.993828377,85.07690637,0.87527586,47.66042751,0.024074101,0.484456844,0.08768602,0.012179907,6.8938235
41016,3.432584335,0.059800852,0.079498002,0.575510044,2.225473367,4.626901874,159.8639485,0.307401535,145.4740311,0.125455119,0.38074205,0.01899943,0.225356938,6.406956797
41019,3.925374582,0.011772703,0.055723667,0.526609666,2.657150918,2.455158521,181.1855876,0.733765925,152.001113,0.028505718,0.397810026,0.051719032,0.013298882,1.787577332
41020,2.367968622,0.029433668,0.112749531,-1.175823565,0.632339626,4.646441614,179.1306299,0.860713441,72.06092452,0.198953186,0.398201318,0.036492728,0.124611192,5.698647759
41022,2.160070153,0.025254875,0.184628912,0.31648144,1.827900257,2.953761966,161.6861593,0.202281388,140.6999495,0.063870211,0.36029909,0.005690476,0.161244311,2.501566673
41023,4.432146142,0.035300146,0.183899361,2.136033002,0.719793963,3.851340849,331.7568316,0.432242249,19.18914573,0.145603259,0.058157413,0.005367929,0.101203804,4.310266565
41025,2.842624061,0.024938248,0.164243432,-1.287532562,1.223860778,3.826101455,118.4946047,0.319245022,84.49839101,0.085990411,0.354490845,0.027636477,0.021693167,6.130004211
41027,2.623417166,0.043797454,0.103267921,-1.788861515,1.710632011,1.404610588,179.1027663,0.967806071,86.46277321,0.028499472,0.275429983,0.017733133,0.256791971,6.244370494
41028,5.443170076,0.099041045,0.14313857,-1.771642603,0.912105155,4.170913429,244.1571079,0.733478888,63.62441713,0.1487639,0.329507078,0.010877441,0.15985117,5.909517316
41029,7.484682602,0.026594947,0.018430167,-1.447488011,0.716149578,1.869146672,159.9949334,0.433221538,117.6150959,0.129687762,0.324944187,0.069261474,0.119078934,6.013782159
42001,7.037113118,0.075863365,0.045404146,2.165102091,0.537515728,1.685257817,398.4662872,0.183866056,142.1835091,0.094357199,0.185838158,0.00218281,0.2330877,4.609661082
42003,6.479484093,0.089991149,0.04210481,0.599943099,1.812901335,1.445750374,446.350989,0.986808141,43.00881278,0.175115889,0.339121174,0.088562555,0.180207672,5.423723137
42004,5.900207352,0.092093039,0.067018472,-1.880482487,0.58568539,4.265595985,154.4104214,0.726350107,111.3447204,0.18835333,0.036850023,0.006800275,0.317890288,1.101483638
42006,7.344013255,0.095009698,0.192297144,0.343877459,2.238013485,2.395831419,268.6860893,0.668726569,91.27139745,0.080876663,0.025501818,0.018699785,0.107291728,4.263005613
42008,4.365580946,0.079380778,0.172088431,0.574147511,0.850348061,4.133019656,269.4369602,0.254341585,17.50491963,0.032026465,0.040785974,0.002985589,0.114943317,5.666763557
42010,6.245074533,0.033564995,0.038647835,1.388051319,2.401890181,2.388552336,76.8152644,0.679926525,80.35613482,0.163366296,0.033586549,0.008333155,0.661813753,6.898696601
42011,4.855654956,0.060377438,0.158156409,-0.763153127,1.560464722,2.92265861,271.2249235,0.37235683,186.2637094,0.106569706,0.192690312,0.002449932,0.499461591,1.642353578
42016,1.857508836,0.056638485,0.136018573,0.01131127,2.331058315,1.659212707,111.8039635,0.908204968,106.5176418,0.164536099,0.029035727,0.006872547,0.261335633,2.066053184
42017,6.020969028,0.078630708,0.010796281,2.73811316,1.834789278,1.265736097,216.8529005,0.311417086,113.3333716,0.10051145,0.412482043,0.06207227,0.179663083,4.324882562
42024,6.101381881,0.088081482,0.114801147,1.431886348,2.033806326,1.75974276,238.6047459,0.78854049,36.58801289,0.183177311,0.018666577,0.007606211,0.092101462,4.100875248
42026,4.374059906,0.076458617,0.060819684,-0.121355949,2.139668563,1.193474529,424.8953934,0.859175382,186.56336,0.091428104,0.023358577,0.025993111,0.512475137,6.90505493
42027,5.686711297,0.092794716,0.105010689,1.358089702,1.834008694,3.139948894,262.8659262,0.965426443,117.9315368,0.12053564,0.022777056,0.002579728,0.741791958,3.779874929
43005,1.388776375,0.08756096,0.158131929,0.531333018,0.912172078,1.561164488,106.7830829,0.435098758,61.28971941,0.176272399,0.021764376,0.016426326,0.534588545,1.461544006
43006,4.736895885,0.005155633,0.02340897,1.068250964,2.504985793,4.263683023,158.2236799,0.853969698,182.1545735,0.15839995,0.057268339,0.018382414,0.302710662,2.328678103
43007,6.685991685,0.077107872,0.155723267,-0.825143022,1.031872178,1.681258129,204.4667519,0.180678372,156.4136575,0.067576035,0.120591101,0.079149169,0.06229947,1.501361807
43008,2.930252672,0.066010854,0.043267556,-0.421272927,1.224029599,3.127472182,457.4081246,0.663122954,87.31345144,0.071637542,0.022388987,0.026905912,0.214858346,1.313997773
43009,1.53162988,0.031602322,0.069886284,-0.362660797,2.505645154,3.791409952,100.4257106,0.677749899,86.37401691,0.047175871,0.192821932,0.031899795,0.067611636,3.259793676
43014,3.604122071,0.077714899,0.099056976,0.027992285,1.72420949,3.840547129,254.3321788,0.805636413,90.43610793,0.032904791,0.074442128,0.004032226,0.240887709,1.257176783
43017,6.248388293,0.040189176,0.167143772,1.170070233,1.638631382,2.008951598,260.2558137,0.4292386,169.9483494,0.014299045,0.08707107,0.037610359,0.059090201,1.484265881
43018,3.301229362,0.031990475,0.072082203,-0.692419694,0.626176903,2.370988235,240.336282,0.942914168,176.3319021,0.160936233,0.023125169,0.050267627,0.143542235,1.812713367
43021,2.510826901,0.094818737,0.104756127,0.438989538,2.987082208,2.718042307,189.7684467,0.586035685,70.9899576,0.184539608,0.035830379,0.027031239,0.45158638,4.75021563
44001,5.385994238,0.065244008,0.197507004,-0.255303849,1.894802727,1.794255548,445.5240489,0.285685826,183.9869299,0.115064375,0.070099332,0.03821437,0.843591381,4.900949381
44002,4.845149436,0.039270949,0.168191145,-0.540311503,0.684071038,1.789893442,380.8182352,0.270622949,109.5787289,0.070479801,0.028262572,0.02648025,0.27897219,4.805784752
44006,5.184381121,0.048760446,0.194128093,2.250098329,1.937760086,1.869229353,496.5358808,0.835112672,196.5679526,0.096463261,0.012447093,0.024055518,0.078097757,5.537227265
44009,5.124781046,0.058949628,0.101321768,1.906405862,2.831239809,1.139149052,48.28824525,0.662676059,23.38974744,0.16940053,0.014889636,0.030214923,0.471985919,2.390387614
44011,2.140257349,0.064933327,0.071692212,0.711238896,2.472775598,3.762069689,154.3172864,0.39470155,96.68388674,0.016778256,0.199788033,0.004364909,0.299232352,5.685380608
45001,4.304321682,0.061212674,0.112263521,-1.472319363,1.651216543,3.492745367,188.6050787,0.926629852,136.7647149,0.183499116,0.226047691,0.021955609,0.024677724,5.662687533
45003,1.746895161,0.079265652,0.08723173,1.592131062,2.862229466,3.533084603,165.6750765,0.395472007,153.0348942,0.04954235,0.233224963,0.015122194,0.112359769,2.325423827
45004,2.34863186,7.81E-05,0.025399983,1.252856929,0.965437939,3.137203665,59.97265586,0.327806236,169.6717589,0.082737512,0.289662577,0.008856219,0.160617078,1.576140312
45005,4.144454512,0.092072897,0.175201856,0.789083165,0.701019113,1.139231536,265.8528917,0.78769333,105.1688165,0.052823822,0.304264994,0.012969372,0.12109787,5.364057294
45009,5.36156996,0.088718808,0.129092389,-1.666798928,2.097765202,1.882144498,125.5696527,0.511032556,153.778098,0.055987006,0.181022669,0.059519188,0.030974376,4.498350393
45012,3.475133562,0.025857985,0.194640525,1.14311104,2.217428989,4.263932634,142.1361552,0.574905124,78.23140294,0.10427598,0.253587512,0.023039543,0.085971402,2.793017089
46003,4.455714421,0.035964956,0.026710829,-1.309921587,0.762969332,2.392296099,242.0955367,0.216308752,170.2194352,0.013800172,0.282602659,0.077692244,0.17945997,5.531624254
46005,4.111238303,0.030752406,0.166804057,-1.186296617,0.815980457,2.180432085,34.34325671,0.162278074,173.4033345,0.194905348,0.390140218,0.05343566,0.286619031,3.700979454
46008,1.533932554,0.028185114,0.129582502,-1.706131285,2.542994364,3.689763194,233.8188897,0.123197421,187.6413002,0.029931273,0.221017192,0.021241414,0.050720206,2.854983341
46014,,,,,,,,,,,,,,
47001,6.447051043,0.014217936,0.158486608,1.711845214,1.523907731,3.15578856,125.6351367,0.911681158,152.4678864,0.012340889,0.217278112,0.055088508,0.01590533,4.351932339
47004,3.158532325,0.081922818,0.197347675,0.838345331,1.277685731,3.806817435,222.9483831,0.302275168,192.4585448,0.076976394,0.153123941,0.084516516,0.039399493,4.327704661
47005,2.587389536,0.015022352,0.136033882,1.625416671,2.625620956,4.93921108,131.0377129,0.257376205,128.4988321,0.074006775,0.410163299,0.018970143,0.035727479,1.723681166
47008,3.437913434,0.06162636,0.085290554,1.489913725,1.070549842,4.853801257,132.6749989,0.304696969,71.93043109,0.096840788,0.303850545,0.009547882,0.058267295,6.070192579
47009,1.522199562,0.052025431,0.197313099,0.105661657,2.398803073,4.890619038,283.3063727,0.605267829,151.2586736,0.165210733,0.171612653,0.099276126,0.04557947,4.45788658
47011,3.823306593,0.022044412,0.1570921,-0.348493128,2.047464825,3.783685406,201.7389641,0.127106522,99.40127647,0.194568026,0.294101024,0.059565602,0.444011959,1.267774977
47014,1.378545434,0.053599294,0.060635852,-0.048921336,1.828718807,2.720642849,233.4138438,0.837762637,80.19771979,0.081870434,0.272412677,0.076692599,0.434164463,1.620890005
47018,5.461421345,0.081987711,0.163993809,-1.188569622,1.682476334,3.583844679,92.78607516,0.719067244,146.1991129,0.070535515,0.424300097,0.078109072,0.147121054,1.90630635
48003,7.898507174,0.001479114,0.091106055,-1.435144598,0.954369571,2.929186593,283.3889741,0.736094054,58.66947436,0.097082502,0.104963521,0.054197605,0.182275062,6.971794476
48004,1.693539975,0.040691463,0.055275728,-1.577662087,1.832431292,4.441287711,286.3639467,0.50445916,89.11527042,0.114454697,0.133525778,0.056460762,0.291825407,4.530648863
48005,4.650024934,0.066398215,0.02069634,-0.820733431,1.943882152,3.665895948,201.9187294,0.300778791,134.6514392,0.107716195,0.075843599,0.097129178,0.730300657,5.099938661
48011,1.954670233,0.014112273,0.10252697,-0.338275124,1.861142567,4.611441106,390.1204534,0.440201743,189.1387015,0.126930003,0.128885747,0.071390366,0.037474943,6.564119279
49001,7.37903688,0.080471137,0.041923039,1.79202666,0.630303454,2.656230948,192.8506869,0.57618424,139.7112827,0.163026146,0.138537764,0.068420299,0.140729999,6.716698587
49002,6.693479943,0.035262508,0.085645803,-0.180471915,2.549866858,2.292234704,206.9708739,0.944774908,74.8156204,0.075494449,0.043830871,0.047564028,0.675758045,3.966620509
49004,3.437304421,0.009805823,0.194577757,-1.658449805,2.819637741,2.56816189,211.5916672,0.422891203,48.19894442,0.060700742,0.169648228,0.088768877,0.488988505,3.950524746
50001,2.839068168,0.088837354,0.084043893,2.207071828,1.908792004,3.865321631,107.6246802,0.785942984,167.1967009,0.089276865,0.204909027,0.084464446,0.08222977,2.022532527
50002,1.262518749,0.087600029,0.043279474,0.057920108,2.943023174,4.573148669,154.0987685,0.789888125,158.2621458,0.178980577,0.294565858,0.07657148,0.05902045,3.755537749
50006,2.515273771,0.008917585,0.074734162,0.434466484,0.826452976,3.580523452,175.4708027,0.908488526,63.81843328,0.142748922,0.220270743,0.09994026,0.120444417,2.872545111
50007,3.502321229,0.082944603,0.115908914,-0.586750533,1.690002171,3.273592363,207.1783956,0.503115318,62.47817571,0.087796227,0.380294582,0.09964375,0.084255463,1.647037862
50008,5.115889851,0.002249567,0.061975767,-0.256527746,1.544587331,4.583086487,130.6401329,0.266136863,95.35863075,0.112376629,0.418778966,0.093139306,0.161645991,4.515070372
50011,4.493966945,0.09913762,0.146390152,0.359228723,1.771075332,4.944558561,296.5445957,0.127883729,119.5130624,0.192441252,0.385441539,0.071369941,0.153808366,6.392153286
51001,7.78801111,0.043994241,0.092810401,-1.238982731,2.780473862,4.285500898,333.6623424,0.782306627,93.15912484,0.053680972,0.10103162,0.00910887,0.066898239,5.155518897
52004,2.929254577,0.016217485,0.156471372,0.341409755,2.657217814,3.548725392,99.83883967,0.321480982,100.2604729,0.172073968,0.340064171,0.015174392,0.128196591,3.047351367
52005,6.996322663,0.050929983,0.13770405,1.400610483,1.084776753,4.476884234,401.9549774,0.716761466,70.15517391,0.196162554,0.174039983,0.006270796,0.04511561,3.4653033
52006,7.817437839,0.053992398,0.150841732,0.996807839,2.776333864,2.278574349,226.2387433,0.884111291,129.267149,0.059436274,0.289264438,0.00999103,0.080624858,1.426311836
52007,4.432965124,0.005616971,0.128881516,1.221549028,1.496266312,4.75163046,155.2626199,0.237253233,181.9304505,0.146971761,0.307887351,0.070772291,0.132737947,6.575911358
52009,1.67729952,0.063876218,0.117328504,-1.49097355,1.25486212,1.771439685,82.92196904,0.312463875,82.68041225,0.048731617,0.098160261,0.041579185,0.186482672,3.664671654
52010,5.090385301,0.039536976,0.130939732,1.453496198,2.784478953,3.840597925,126.2841113,0.274662964,103.4062655,0.125657757,0.262581676,0.028837835,0.164940581,2.255834385
52011,4.401809125,0.079754574,0.074709254,-1.826386706,2.814714077,1.808536315,129.7130118,0.730597321,67.10302243,0.027617734,0.274578625,0.091846311,0.012570794,3.614389394
52015,4.281006896,0.001847404,0.043918605,0.432001984,0.531208246,1.601132009,204.5994824,0.758418261,13.11082559,0.176441671,0.054999966,0.06206137,0.311102675,4.022563803
52016,5.924188652,0.059804833,0.045062402,1.602348846,1.709757919,2.113225556,152.8757809,0.722362503,86.81232929,0.190285506,0.121016645,0.009925636,0.129704914,5.112005197
53005,7.630377826,0.015806861,0.192607336,-0.219362439,0.572092158,3.140479996,210.9604639,0.570706481,138.9041037,0.130072345,0.169593995,0.023299643,0.059813544,5.999732296
53006,5.814004356,0.008243531,0.168734075,-0.405769176,1.016085836,2.985531039,158.2871612,0.547610865,98.11329215,0.091861175,0.32380186,0.050798998,0.013543943,5.046633741
53007,6.762394673,0.001699221,0.107252169,-0.915723268,2.200880665,3.560555374,140.4925185,0.716237456,138.2531163,0.115487382,0.170017271,0.016447855,0.14418173,5.429915074
53008,1.245491359,0.070346815,0.020771835,-1.068122486,0.712601917,2.778978432,153.9258464,0.559607208,154.8990401,0.092978002,0.151367775,0.065716386,0.156477016,5.455241148
53009,2.911965205,0.088006872,0.182298696,-1.068001325,0.719031487,4.348597083,165.9564947,0.379365763,90.15458567,0.147583967,0.17426848,0.017865085,0.124651954,5.821255886
53013,1.720347376,0.088754956,0.014309329,0.562103919,1.470860315,2.419762846,102.9512772,0.659352169,115.2976727,0.079079438,0.181568214,0.034066272,0.248664091,3.367440986
53017,4.39621417,0.093391226,0.145808702,1.589498145,1.391699168,1.679490529,130.2820916,0.455819025,135.8233299,0.182702397,0.279735547,0.0591373,0.11904087,3.225344642
53018,1.327193992,0.010473016,0.133532823,-0.100452997,0.529192684,3.487683223,133.1767874,0.776688928,161.9566213,0.062283787,0.166717396,0.026203374,0.045540534,5.405465389
53022,7.997442484,0.06146299,0.045955745,-1.354603271,1.860084053,2.969727354,96.88794934,0.106850514,159.1950856,0.094398886,0.13661867,0.011367965,0.098014949,4.980520076
53023,3.66562251,0.015299373,0.156629369,1.009583417,0.547632675,3.369801501,114.7076397,0.457527526,123.0998615,0.055382876,0.011698709,0.090201172,0.757650457,6.006461134
53028,2.434845619,0.085445401,0.178798758,0.494951688,2.050711631,4.429817395,108.1738285,0.138792808,86.65249659,0.192645892,0.031496761,0.098417549,0.894800348,4.155085654
54001,5.802225067,0.058912317,0.036284334,-0.051691956,2.603991572,1.161096529,176.122168,0.212907849,73.16602706,0.013938509,0.064281287,0.098428133,0.349938767,3.036942895
54002,2.828234689,0.065008582,0.158253257,0.216266734,0.58286148,3.540137449,139.4145723,0.976337599,123.2972586,0.1095456,0.154905602,0.008210749,0.066720047,1.89950363
54003,1.612891482,0.08694677,0.031470282,0.392962129,2.211901954,3.80585567,298.7081145,0.786989313,13.3015647,0.164403483,0.051011774,0.080261263,0.673420329,5.672764075
54004,2.649274669,0.015107232,0.018052523,0.164104804,1.760063814,2.198402564,26.55035054,0.770144673,194.3420277,0.132372605,0.166939107,0.032465184,0.349106115,1.381288722
54005,4.83528203,0.081049534,0.130949799,-1.035941767,1.099281093,2.093495754,197.8874573,0.442017818,92.28917473,0.111184725,0.19705739,0.045444515,0.019004548,4.956628975
54007,7.703513322,0.019761521,0.162218153,1.415315792,1.160418058,1.140297951,174.8259351,0.632828452,57.34163127,0.08861551,0.300825773,0.051569234,0.019124133,4.87123639
54008,5.374574903,0.051405765,0.176796959,-0.278153495,1.002829421,3.100566713,167.7624476,0.513192683,197.4824674,0.033070494,0.143134049,0.097362514,0.192379478,5.441555101
54011,3.567972235,0.074214195,0.105220343,-0.517870291,1.043598231,2.666873213,229.014199,0.726567729,187.3342672,0.023370155,0.303340611,0.002497415,0.180234425,5.849402825
54012,1.816785014,0.039651761,0.041700124,-1.219961601,2.143608223,1.546832263,241.5877959,0.836839442,169.1005819,0.048527461,0.181155329,0.041911219,0.050309041,3.087715782
54015,2.652377349,0.07157513,0.078012433,-0.219929035,1.634317753,4.44072393,131.7618366,0.649096945,108.1991157,0.048234899,0.309857924,0.001324025,0.135302016,4.358922064
54016,4.037910103,0.047791206,0.110476382,0.676919727,2.898440591,2.21113181,206.921845,0.58862709,167.0616583,0.127691336,0.180293011,0.074406763,0.076503018,6.701111563
54017,2.62270131,0.080658039,0.172151213,-0.442996042,1.37428047,2.130967272,133.6024782,0.336771352,110.8689776,0.099629334,0.210520227,0.008118037,0.106328514,1.194528387
54018,2.189779145,0.022995121,0.021233743,0.736662392,0.639339943,4.605612532,99.72606109,0.291516506,157.8360292,0.025762216,0.18744534,0.005615848,0.129654154,1.525496043
54019,1.385468902,0.04358278,0.07447191,1.168991648,1.068953561,1.864965144,159.8773594,0.486309801,61.61898,0.158100836,0.192921534,0.042036913,0.010756226,5.389040471
54020,4.743897788,0.055373295,0.054597876,1.391640154,1.992260163,1.739668625,343.3897293,0.470564204,43.25027304,0.038927794,0.131969164,0.069521314,0.066716252,2.94623764
54024,2.835991011,0.024309549,0.049652894,0.885041424,1.795824776,1.783209551,263.4871082,0.894359603,59.85078832,0.13009748,0.097288836,0.003439489,0.084085139,4.810619903
54025,3.251754378,0.014305588,0.129072595,-0.073221075,0.541915353,3.258274998,100.408001,0.190663199,182.6038332,0.031881766,0.298243672,0.002441904,0.070364894,5.081482028
54027,1.767023205,0.003796817,0.111277174,1.096831844,2.320500724,1.319245128,229.6250308,0.271984544,30.26472091,0.073529459,0.06395353,0.043009788,0.969593359,2.231803574
54028,3.430042267,0.093864825,0.137095932,-0.009224445,0.801225166,4.158921027,221.4235748,0.402175844,192.0711195,0.136347056,0.230823425,0.007388131,0.040467494,4.229435509
54029,1.781351536,0.05872188,0.132903266,-1.054123226,1.869673758,4.181570786,160.7057288,0.194483222,196.0445851,0.199513464,0.149626535,0.076550525,0.099546268,4.312425549
54032,4.330737005,0.078997239,0.049600801,0.416272876,1.168889145,1.304772315,185.3043101,0.689657611,90.1077257,0.190049982,0.155770728,0.036435722,0.029931142,5.121501913
54034,6.065507938,0.099341445,0.051173974,0.729808956,1.591244135,4.136511138,189.3892102,0.372824449,169.2811941,0.083414422,0.317443713,0.050947886,0.013284926,5.112302682
54036,6.060910205,0.081004617,0.124185352,-0.381494308,2.140789439,4.269503395,199.4526767,0.314299,151.8617168,0.04203657,0.241368358,0.012704573,0.101186939,6.757106448
54038,5.962740165,0.078581763,0.154507394,1.981301905,1.043694433,4.284147443,124.278051,0.643495156,129.5064576,0.130575132,0.19402623,0.026052939,0.06633181,3.243616076
54044,2.044146726,0.008498518,0.017284486,-0.520110998,2.850204923,4.679064101,62.30655545,0.768758608,195.2570436,0.061853492,0.075286069,0.004252937,0.246366705,4.163759433
54048,7.570819677,0.074915589,0.100718885,-0.913972717,2.098894292,2.656946714,151.0712333,0.279996692,115.0421538,0.188804171,0.307823479,0.074346454,0.02796753,3.579700346
54049,1.097978073,0.017040146,0.134836821,-0.84700813,0.76956865,3.092469256,199.8454703,0.638020097,47.87703642,0.170579249,0.216412691,0.053055097,0.039268136,6.729493708
54052,7.19159736,0.049685518,0.158131856,0.917213545,2.982208236,3.897806849,205.1132442,0.478748866,120.9645605,0.085251253,0.181681754,0.004578789,0.070333143,1.817138138
